getInstallerPackageName,_newselect,mprotect,getPackageInfo,CREATE_FOLDER_____,mkdir,pread64,munmap,statfs64,getActivityInfo,FS_ACCESS(READ)____,getApplicationInfo,rename,access,gettid,queryIntentServices,NETWORK_ACCESS____,stat64,open,lstat64,Class
2,41,1517,22,17,28,252,315,7,3,161,24,41,407,318,4,20,361,525,63,4
0,0,84,1,3,3,26,33,0,0,10,0,3,12,24,0,0,33,32,7,2
0,0,30,1,0,1,2,11,0,0,9,1,0,8,21,0,0,17,27,15,3
0,0,57,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,475,3,5,5,19,141,0,1,802,1,1,22,297,0,11,48,894,13,2
0,0,93,1,3,3,26,33,0,0,10,0,3,12,24,0,0,33,32,7,2
1,25,350,5,5,5,611,131,1,0,26,7,12,418,40,0,0,549,436,21,4
0,0,114,1,2,2,2,8,0,0,16,0,0,5,21,0,0,21,37,3,1
1,14,4105,13,9,10,10,54,3,0,60,14,15,58,62,0,2,57,153,21,4
0,0,1124,43,8,9,275,843,1,1,1421,17,34,225,2424,0,10,289,1909,94,4
0,0,102,1,2,2,41,80,0,0,14,0,0,5,31,0,0,29,42,3,2
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,56,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,247,3,1,1,1,35,0,0,9,1,4,34,56,0,0,51,31,8,4
3,4,2400,19,11,13,330,328,2,3,85,16,43,302,277,3,10,306,431,71,4
1,78,1281,52,13,14,850,900,1,13,142,27,83,803,212,0,9,559,612,563,4
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,299,3,5,5,7,151,0,1,784,1,2,44,492,0,10,72,896,25,3
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,155,1,2,2,15,27,0,0,15,0,0,5,27,0,0,21,37,3,2
0,0,61,1,3,3,24,28,0,0,9,0,2,10,23,0,0,27,29,6,2
0,0,291,3,5,5,6,152,0,1,729,1,2,44,491,0,10,72,842,25,3
0,0,90,2,3,3,28,41,0,0,10,0,2,15,26,0,0,35,32,7,2
0,0,31,1,3,3,1,0,0,0,8,0,0,5,23,0,6,19,23,3,3
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,16,0,0,1,0,5,0,0,727,0,0,10,12,0,0,0,749,0,3
0,0,574,10,11,13,76,209,0,0,66,4,6,94,291,0,10,102,148,42,0
0,0,157,1,3,3,16,27,0,0,16,0,0,10,24,0,0,20,38,4,2
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,360,3,8,8,51,188,0,2,623,1,2,51,641,0,10,74,737,16,3
0,0,178,6,14,24,31,70,0,0,13,8,5,48,49,0,0,64,51,13,3
0,0,154,1,3,3,16,27,0,0,16,0,0,10,24,0,0,20,38,4,2
0,0,222,1,3,3,5,12,0,0,10,0,8,14516,56,0,0,54,37,12,1
0,0,263,3,6,6,15,58,0,1,643,1,2,46,255,0,11,70,712,13,2
0,0,58,1,0,1,88,52,1,0,10,1,0,92,21,0,0,104,113,15,3
1,60,1994,986,13,14,1674,2367,48,1,179,985,91,1883,314,8,13,2328,1360,121,4
0,0,251,4,0,0,53,61,1,0,20,7,2,93,197,0,10,91,97,26,3
0,0,307,3,4,4,25,78,0,1,563,1,0,23,250,0,10,386,623,11,1
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,203,5,0,0,13,24,0,1,13,3,0,25,180,0,8,25,33,10,0
0,0,156,1,2,2,15,26,0,0,15,0,0,5,27,0,0,21,37,3,2
0,0,118,1,2,2,15,13,0,0,8,0,0,3,22,0,0,15,23,3,2
5,75,2009,32,15,17,413,398,7,6,161,18,64,525,364,2,22,479,766,84,4
0,0,145,1,2,2,25,36,0,0,15,0,0,7,26,0,0,18,44,3,1
0,0,53,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,199,3,3,3,15,64,0,1,145,1,0,20,231,0,10,22,181,10,4
0,0,281,2,8,9,87,112,1,0,16,12,0,61,50,0,0,125,86,10,0
0,0,80,1,2,2,47,48,0,0,8,0,0,3,22,0,0,15,23,3,4
0,0,668,4,6,12,56,114,7,1,103,2,9,91,209,0,8,112,287,39,3
0,0,56,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,108,2,0,2,26,29,0,0,10,0,0,11,22,0,0,22,33,16,3
0,0,56,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,120,1,2,2,49,65,0,0,14,0,0,7,23,0,0,24,41,3,2
0,0,53,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,211,2,6,8,40,57,0,2,15,0,0,5,22,0,0,21,51,3,3
0,0,87,1,3,3,20,27,0,0,10,0,3,12,24,0,0,33,32,7,2
0,0,260,3,5,5,11,41,0,2,555,1,3,45,274,0,10,72,620,24,1
0,0,269,3,6,6,15,58,0,1,541,1,2,46,256,0,11,70,607,13,2
0,0,245,1,2,2,23,30,0,1,14,0,0,5,26,0,0,15,35,3,1
3,59,810,23,14,16,349,160,4,0,91,16,39,423,87,1,5,427,394,55,4
0,0,245,1,2,2,43,63,0,0,15,0,0,5,27,0,0,31,44,3,2
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,254,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,0,328,1,4,5,6,55,1,0,64,0,0,12,31,0,1,52,139,14,1
1,20,689,23,9,10,91,575,1,5,2248,23,6,106,3892,0,15,209,2623,46,4
0,0,292,3,5,5,7,155,0,1,729,1,2,44,485,0,10,72,840,25,3
0,0,329,3,5,5,23,157,0,1,767,1,2,44,496,0,10,72,878,25,3
0,0,229,8,9,11,63,138,1,3,17,0,3,108,57,0,0,113,103,36,0
0,0,146,1,2,2,25,36,0,0,15,0,0,7,30,0,0,18,44,3,1
0,6,294,1,3,3,47,96,0,0,22,0,5,39,39,0,1,143,50,9,2
0,0,303,3,3,3,9,14,0,1,14,1,0,18,177,0,8,19,40,10,2
3,63,2594,22,23,32,186,459,7,0,214,19,47,238,171,0,4,288,510,63,4
0,0,463,1,0,0,9,24,0,0,22,0,0,5,25,0,0,18,50,3,4
0,0,124,2,2,2,31,42,0,0,14,0,0,9,25,0,0,21,35,3,2
0,67,419,2,7,10,389,178,2,0,42,6,4,319,67,0,1,385,414,11,0
0,0,87,1,3,3,20,27,0,0,10,0,3,12,24,0,0,33,32,7,2
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,1,25,28,7,2
0,0,321,1,4,5,6,55,1,0,64,0,0,12,31,0,0,52,139,14,1
0,0,1009,3,5,5,19,127,0,1,701,1,1,22,280,0,10,38,784,13,2
0,0,214,2,3,3,35,51,0,1,14,0,0,19,30,0,0,48,53,4,1
0,0,308,2,3,3,18,40,0,0,25,3,0,11,32,0,0,27,59,7,0
1,9,486,11,13,16,300,208,1,0,54,3,20,242,212,0,11,302,293,35,4
0,0,267,1,3,3,69,124,0,0,19,0,0,19,37,0,0,89,147,9,1
0,0,277,3,0,0,121,111,0,1,786,1,2,45,480,0,10,98,935,14,2
0,0,324,4,6,6,34,81,1,1,420,2,0,37,228,0,10,42,481,13,0
0,0,120,1,2,2,49,65,0,0,14,0,0,7,27,0,0,24,41,3,2
0,160,3137,12,30,60,132,584,30,0,775,22,34,487,391,0,37,327,1454,366,3
0,0,44,1,2,2,1,3,0,0,9,0,0,3,21,0,0,9,25,3,3
0,0,253,1,2,2,37,41,0,0,14,0,0,5,26,0,0,17,41,3,2
0,0,52,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,362,5,4,10,58,159,6,0,63,4,2,62,73,0,0,100,188,14,0
0,0,870,3,5,5,19,120,0,1,665,1,1,22,281,0,10,38,746,13,2
0,0,126,1,3,3,20,24,0,0,9,0,1,8,23,0,0,18,28,5,4
0,0,348,6590,4,4,221,76,1,0,16,0,2,38,47,0,0,49,67,8,0
0,0,481,1,5,6,168,131,2,0,70,0,12,175,45,0,0,252,278,55,0
0,0,219,2,4,4,37,78,0,0,15,1,4,43,43,0,0,132,62,25,0
0,0,59,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,151,1,3,3,56,46,1,0,18,0,0,27,30,0,0,56,62,3,1
2,25,395,26,13,16,136,154,5,0,64,30,31,201,98,0,3,248,275,41,4
0,0,48,1,0,1,56,36,1,0,10,1,0,60,21,0,0,72,81,15,3
3,9,2728,11,15,17,187,154,3,0,90,9,16,261,93,1,1,317,388,46,4
0,0,54,1,3,3,19,23,0,0,9,0,1,8,23,0,0,27,28,5,2
0,0,38,1,0,0,1,2,0,0,8,0,0,3,21,0,0,13,22,3,0
4,78,2114,30,14,17,358,554,9,6,238,10,52,459,181,1,16,508,988,83,4
0,0,228,2,3,3,112,147,1,0,11,0,0,87,71,0,9,141,94,3,1
3,45,1193,84,15,17,865,549,3,7,132,26,50,922,353,0,9,1002,1114,69,4
0,0,121,1,2,2,32,40,0,0,14,0,0,5,23,0,0,19,42,3,2
0,0,175,1,2,2,17,28,0,0,15,0,0,5,31,0,0,21,37,3,2
0,0,169,1,3,3,5,18,0,0,16,0,0,8,33,0,0,75,40,4,1
0,0,267,17,11,23,60,127,1,0,17,3,3,95,55,0,0,74,109,66,0
0,0,57,1,0,1,82,49,1,0,10,1,0,86,21,0,0,98,107,15,3
0,0,215,2,2,2,31,45,0,0,75,0,0,9,33,0,0,27,109,3,2
0,0,388,5,1,2,19,93,5,0,44,5,2,137,230,0,23,138,107,52,3
0,0,59,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,388,3,6,6,17,115,0,1,763,1,7,39,282,0,11,72,849,20,2
0,0,400,11,4,4,82,178,0,0,16,6,6,80,63,0,0,72,55,17,1
0,0,196,3,5,5,8,47,0,1,508,1,2,41,244,0,10,58,569,16,3
0,0,3547,17,31,58,293,691,14,2,1476,26,44,668,453,0,53,583,2329,220,3
0,8,342,3,6,6,334,120,1,0,37,1,1,253,62,0,1,322,261,6,4
0,0,132,1,2,2,49,65,0,0,14,0,0,7,27,0,0,24,41,3,2
1,16,1636,11,13,14,571,679,4,17,689,11,16,149,304,0,13,230,897,36,4
0,74,508,5,5,7,203,210,1,2,1025,1,6,150,380,0,11,390,1210,19,1
0,0,29,1,3,3,1,0,0,0,8,0,0,5,23,0,2,19,23,3,3
0,0,57,1,0,1,82,49,1,0,10,1,0,86,21,0,0,98,107,15,3
0,0,416,3,6,6,109,269,0,2,777,3,4,68,332,0,11,148,859,19,1
0,0,671,4,6,12,56,114,7,1,103,2,9,91,209,0,8,112,287,39,3
0,0,245,3,10,15,21,32,0,2,16,0,0,6,22,0,0,21,45,3,3
0,0,153,1,3,3,56,46,1,0,18,0,0,27,30,0,6,56,62,3,1
0,0,182,2,2,2,31,45,0,0,35,0,0,9,33,0,0,25,61,3,2
0,0,270,3,6,6,15,58,0,1,473,1,2,46,256,0,12,70,537,13,2
1,148,1334,16,16,35,471,467,20,1,203,6,28,389,138,0,4,498,795,46,4
0,0,31,1,3,3,1,0,0,0,8,0,0,5,23,0,6,19,23,3,3
0,0,48,1,0,1,56,36,1,0,10,1,0,60,21,0,0,72,81,15,3
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,87,0,2,2,44,48,0,0,2,5,0,1,7,0,1,20,50,0,1
1,3,686,9,7,8,28,166,1,0,1132,4,2,64,416,0,11,122,1275,29,4
0,32,757,12,7,15,80,573,6,4,376,14,12,117,1504,0,11,170,681,212,0
0,0,58,1,3,3,1,3,0,0,10,0,0,8,21,0,0,18,26,3,3
0,0,296,3,3,3,9,14,0,1,14,1,0,18,177,0,8,19,40,10,2
0,0,282,3,6,6,15,58,0,1,460,1,2,46,249,0,11,70,524,13,1
1,8,653,4,8,11,124,412,1,0,56,0,0,43,90,0,0,91,130,3,4
0,0,262,1,3,3,29,39,0,0,15,0,0,75,60,0,0,81,44,3,1
0,0,88,2,4,4,24,40,0,0,16,0,0,9,23,0,0,21,55,5,1
0,0,169,1,3,3,5,18,0,0,16,0,0,8,33,0,0,74,40,4,1
0,0,114,2,2,2,224,60,1,0,15,2,0,208,36,0,5,293,165,28,3
0,0,253,1,2,2,37,41,0,0,14,0,0,5,26,0,0,17,41,3,2
0,0,1978,5,2,2,5,31,0,0,15,5,0,85,189,0,10,81,40,12,3
0,0,151,1,3,3,56,46,1,0,18,0,0,27,30,0,0,56,62,3,1
0,0,59,1,2,2,1,3,0,0,9,0,0,3,21,0,0,15,25,3,4
0,0,134,1,2,2,11,61,0,0,15,0,0,33,40,0,0,50,37,3,1
0,0,142,1,2,2,11,24,0,0,1954,0,0,5,26,0,0,21,1974,3,3
0,0,160,1,3,3,149,18,1,0,11,0,0,117,28,0,0,167,115,3,1
0,0,187,2,5,5,130,118,1,0,21,1,0,96,37,0,0,114,161,5,4
0,160,2944,13,29,49,149,503,10,1,558,21,29,387,339,0,33,316,1114,338,3
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,161,1,2,2,15,25,0,0,30,0,0,5,24,0,0,21,55,3,2
0,0,247,2,5,5,66,115,1,0,22,11,1,36,39,0,0,85,61,12,0
0,0,574,24,0,12,69,285,16,0,116,18,2,172,150,0,3,209,325,25,3
0,0,883,3,5,5,19,120,0,1,770,1,1,22,281,0,10,38,854,13,2
0,0,345,4,5,5,32,164,0,1,30,5,3,74,244,0,8,130,88,21,0
0,0,59,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,399,6,4,4,55,78,0,3,23,2,0,23,196,0,8,30,63,10,4
0,0,174,1,2,2,17,28,0,0,15,0,0,5,27,0,0,17,37,3,2
0,0,334,1,6,7,34,84,1,0,61,1,1,9,28,1,0,42,132,17,4
0,0,206,1,3,3,20,42,0,0,16,0,1,15,27,0,0,29,49,6,2
0,7,1134,85,12,20,365,1313,6,0,146,71,10,366,136,0,2,715,1452,41,4
1,49,2266,40,19,35,1159,383,5,2,181,20,52,1118,263,2,19,1265,1066,90,4
0,0,294,3,5,5,7,147,0,1,784,1,2,44,495,0,10,72,896,25,3
0,0,272,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,0,406,5,1,2,98,105,5,0,37,4,2,201,220,0,16,214,146,54,3
0,0,144,2,3,3,4,5,0,0,10,1,0,6,27,0,0,17,30,3,3
0,0,402,3,5,5,19,134,0,1,838,1,1,22,294,0,11,48,931,13,2
0,0,85,1,2,2,17,21,0,0,14,0,0,5,22,0,0,15,34,3,2
0,0,57,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
2,23,1123,24,18,20,226,269,3,5,968,13,29,283,374,3,16,221,1191,60,4
0,0,878,3,5,5,19,120,0,1,735,1,1,22,281,0,10,38,818,13,2
0,0,237,1,3,3,96,99,1,0,17,0,0,27,29,0,0,74,67,3,1
0,32,374,32,0,0,921,474,1,0,34,26,104,1145,142,25,3,1083,1082,123,4
0,0,307,3,3,3,9,14,0,1,14,1,0,18,177,0,8,19,40,10,2
0,0,154,1,2,2,15,25,0,0,15,0,0,5,27,0,0,21,37,3,2
0,286,1151,27,9,22,199,237,3,5,96,12,10,150,66,0,4,176,268,27,4
0,0,173,1,3,3,11,18,0,0,15,0,0,75,55,0,0,75,43,3,1
0,307,286,6,9,23,35,129,0,1,64,3,0,36,270,0,12,24,136,14,0
1,15,995,29,9,10,371,499,2,3,746,13,12,201,887,0,14,306,1067,45,4
0,0,288,3,3,3,9,13,0,1,13,1,0,18,177,0,8,19,38,10,2
0,0,286,1,3,3,20,40,0,0,16,0,1,15,31,0,0,29,49,6,2
0,0,122,1,3,3,33,61,0,0,14,0,0,16,29,0,0,33,44,4,2
0,0,161,1,3,3,56,46,1,0,18,0,0,27,30,0,0,56,62,3,1
0,0,207,3,3,3,31,51,0,2,28,1,0,20,183,0,8,29,57,10,1
0,0,226,1,3,3,5,12,0,0,10,0,8,14124,56,0,0,54,37,12,1
4,21,534,15,11,12,180,128,6,4,61,11,24,290,60,2,3,238,332,39,4
0,0,56,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,21,451,8,5,13,128,304,0,2,60,27,8,93,93,0,0,88,189,22,0
0,0,170,1,3,3,5,18,0,0,16,0,0,8,33,0,0,74,40,4,1
0,0,87,2,3,3,26,39,0,0,10,0,3,17,26,0,0,37,33,8,2
0,0,807,3,5,5,16,100,0,1,755,1,1,22,282,0,10,38,832,13,2
0,0,221,1,3,3,5,12,0,0,10,0,8,14627,54,0,0,54,37,12,1
0,0,585,7,0,1,42,146,6,0,99,4,0,248,263,0,18,154,178,72,3
0,6758,2221,14,10,27,657,918,19,2,911,21,85,1077,456,0,64,999,1880,247,3
0,0,223,1,3,3,5,12,0,0,10,0,7,22,54,0,0,53,36,11,1
0,0,336,1,2,2,159,211,0,0,26,0,0,5,29,0,0,45,66,3,1
0,0,437,3,5,5,19,124,0,1,732,1,1,22,281,0,10,40,815,13,2
0,0,42,1,2,2,1,3,0,0,9,0,0,3,21,0,0,9,25,3,3
0,0,93,2,3,3,1,2,0,0,8,1,0,4,21,0,0,11,23,3,3
0,0,119,1,2,2,49,65,0,0,14,0,0,7,23,0,0,24,41,3,2
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,172,3,4,4,23,67,0,0,52,2,2,38,56,0,0,43,85,13,0
0,0,167,1,0,0,49,55,0,2,8,0,0,3,24,0,0,27,22,3,0
0,0,299,3,3,3,9,14,0,1,14,1,0,18,177,0,8,19,40,10,2
0,0,90,2,3,3,28,41,0,0,10,0,2,15,26,0,0,35,32,7,2
0,0,281,3,3,3,9,14,0,1,14,1,0,18,177,0,8,19,40,10,2
0,0,67,1,0,0,2,3,0,0,8,0,0,3,21,0,0,15,22,3,3
0,0,234,1,2,2,21,40,0,0,16,0,0,20,34,0,0,32,58,31,1
2,26,1895,16,12,23,203,307,2,5,112,9,29,213,104,1,6,261,366,66,4
0,0,159,1,2,2,15,26,0,0,15,0,0,5,27,0,0,21,37,3,2
0,3,571,1,5,5,1966,413,1,1,12,0,2,1573,33,1,1,1937,1882,8,4
0,0,327,1,4,5,6,55,1,0,64,0,0,12,31,0,0,52,139,14,1
0,0,348,313,4,4,27,95,0,1,1362,1,8,1894,250,0,10,1907,1447,21,0
0,0,181,1,2,2,16,31,0,0,15,0,0,5,27,0,0,17,37,3,2
0,0,218,1,3,3,5,12,0,0,10,0,8,14038,54,0,0,54,37,12,1
0,0,2935,11,29,48,538,563,10,0,375,18,29,681,296,0,26,711,1140,146,3
0,0,161,1,2,2,15,25,0,0,30,0,0,5,24,0,0,21,55,3,2
0,0,203,1,3,3,5,12,0,0,10,0,7,22,52,0,0,53,36,11,1
0,0,134,4,0,1,49,59,0,0,10,0,0,8,27,0,0,21,26,3,0
0,0,477,6,14,17,56,87,1,4,16,2,9,73,41,13,0,63,76,29,4
0,0,132,1,3,3,34,47,0,0,14,0,0,34,28,0,0,22,44,4,1
0,0,257,1,2,2,43,61,0,0,15,0,0,5,35,0,0,31,44,3,2
0,0,250,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,0,399,5,1,2,45,97,5,0,36,4,2,158,220,0,19,160,110,52,3
0,0,175,1,2,2,16,31,0,0,15,0,0,5,31,0,0,17,37,3,2
0,9,275,5,4,8,46,113,2,0,40,5,5,41,52,0,0,51,117,14,0
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,145,1,2,2,11,61,0,0,15,0,0,33,40,0,1,50,37,3,1
0,0,1200,1,2,2,6,49,0,0,48,1,0,7,32,0,1,17,83,3,4
1,32,3114,22,51,59,502,208,6,0,129,16,48,582,191,1,5,651,767,85,4
3,141,652,10,12,22,194,402,5,3,1265,1,2,172,444,0,13,254,1578,22,4
0,0,215,2,3,3,48,55,0,0,14,0,0,6,26,0,0,15,40,3,3
0,0,432,3,6,6,17,114,0,1,783,1,7,39,288,0,11,72,869,20,2
0,0,251,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,0,410,3,5,5,19,137,0,1,763,1,1,22,283,0,11,48,855,13,2
0,0,134,1,2,2,11,61,0,0,15,0,0,33,40,0,0,50,37,3,1
0,0,6947,25,22,49,446,918,28,1,12763,19,29,669,335,0,57,1104,14122,30942,3
0,0,338,1,2,2,159,211,0,0,26,0,0,5,33,0,0,45,66,3,1
0,0,56,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,233,5,0,0,107,197,1,0,86,18,6,179,65,0,11,304,165,21,3
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,150,1,3,3,1,6,0,0,35,0,0,6,28,0,0,33,59,4,1
0,0,3833,42,27,94,2203,1051,57,1,656,14,55,2050,460,0,31,2506,2856,237,3
0,0,182,1,2,2,16,32,0,0,15,0,0,5,27,0,0,17,37,3,2
0,0,154,1,2,2,15,25,0,0,15,0,0,5,27,0,0,21,37,3,2
0,0,86,1,3,3,22,29,0,0,10,0,2,10,24,0,0,31,31,6,2
0,0,171,1,3,3,149,18,1,0,11,0,0,117,28,0,0,167,115,3,1
0,0,39,1,0,0,12,14,0,0,8,0,0,3,26,0,0,15,22,3,0
0,0,948,3,5,5,19,128,0,1,737,1,1,22,284,0,10,38,821,13,2
0,0,143,2,3,3,4,5,0,0,10,1,0,6,27,0,0,17,30,3,3
0,0,399,3,5,5,17,126,0,1,782,1,1,22,286,0,11,48,869,13,2
0,0,213,1,5,6,52,83,0,0,14,0,0,11,28,0,0,57,54,4,0
0,0,160,1,2,2,15,25,0,0,30,0,0,5,24,0,0,21,55,3,2
0,0,185,1,2,2,16,32,0,0,15,0,0,5,31,0,0,17,37,3,2
0,0,157,2,3,3,1,2,0,0,10,1,0,7,26,0,0,17,33,3,3
0,0,144,1,0,0,59,22,1,0,13,0,0,62,25,0,1,84,77,13,3
0,0,558,71,0,6,591,498,8,0,48,5,2,518,174,0,6,647,568,42,3
0,0,953,6209,5,5,100,196,0,1,24,4,4,68,237,0,9,82,91,22,0
0,0,269,1,2,2,45,53,0,1,15,0,0,5,26,0,0,17,42,3,3
0,0,56,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,86,0,2,2,45,48,0,0,2,5,0,1,15,0,1,20,50,0,2
0,0,444,4,6,6,42,99,1,1,874,2,5,54,245,0,10,100,962,19,3
0,0,970,5,12,15,183,248,2,4,1628,8,6,146,345,0,11,188,1865,55,0
0,0,179,1,2,2,16,31,0,0,15,0,0,5,31,0,0,17,37,3,2
0,0,807,3,5,5,19,120,0,1,735,1,1,22,281,0,10,38,818,13,2
2,14,1324,8,14,18,135,191,3,0,102,9,17,164,77,1,3,186,322,43,4
0,0,49,1,0,0,2,4,0,0,8,0,0,3,21,0,0,9,22,3,1
0,0,199,7,3,3,31,47,0,0,45,0,0,10,36,0,0,22,74,4,2
1,7,1448,10,7,9,184,79,1,1,23,10,5,129,65,2,0,183,181,11,4
3,14,490,32,7,7,22,228,3,3,697,2,18,102,635,0,16,132,816,37,4
0,0,62,1,3,3,30,37,0,0,10,0,2,10,24,0,0,29,31,6,2
0,0,144,1,0,0,15,19,0,1,9,0,0,7,23,0,0,16,23,3,4
0,0,16,0,0,1,0,5,0,0,732,0,0,10,12,0,0,0,754,0,3
0,0,241,1,2,2,43,63,0,0,15,0,0,5,27,0,0,31,44,3,2
0,0,164,1,3,3,149,18,1,0,11,0,0,117,28,0,0,167,115,3,1
0,0,144,2,3,3,4,5,0,0,10,1,0,6,27,0,0,17,30,3,3
0,0,57,1,0,1,84,50,1,0,10,1,0,88,21,0,0,100,109,15,3
0,0,273,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,0,231,1,3,3,6,25,0,0,10,0,13,14451,56,0,0,59,42,17,1
0,0,2246,24,3,13,449,309,16,1,8042,22,25,661,320,0,25,574,8990,20748,3
0,0,2904,11,29,48,512,561,10,0,375,18,29,661,296,0,26,687,1126,146,3
2,23,1442,13,22,56,1093,458,19,0,3512,2,24,971,140,1,1,1055,5402,44,4
0,0,279,1,0,0,45,409,0,0,54,0,0,53,133,0,0,190,69,3,1
0,0,265,1,2,2,18,22,0,0,14,0,0,5,30,0,0,17,42,3,2
4,288,1336,33,19,25,671,744,4,12,97,29,67,569,354,13,15,542,593,96,4
0,0,64,2,2,2,21,22,0,0,8,0,0,3,21,0,0,15,23,3,1
1,5,2253,10,11,14,250,232,1,0,47,9,16,228,140,3,1,275,310,23,4
0,0,163,1,3,3,56,46,1,0,18,0,0,27,30,0,0,56,62,3,1
0,13,796,15,13,29,70,307,5,2,94,5,15,253,267,0,8,269,292,82,1
0,0,383,1,3,4,2,43,1,0,58,0,0,14,39,0,9,41,125,14,1
0,0,176,2,2,2,31,45,0,0,35,0,0,9,29,0,0,21,61,3,2
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,48,1,0,1,56,36,1,0,10,1,0,60,21,0,0,72,81,15,3
0,0,118,1,2,2,49,65,0,0,14,0,0,7,23,0,0,24,41,3,2
0,0,89,1,3,3,20,27,0,0,10,0,3,12,24,0,0,39,32,7,2
0,0,332,3,6,6,33,74,0,2,547,1,0,27,246,0,11,22,605,10,3
0,0,94,1,3,3,20,28,0,0,9,0,1,8,25,0,0,21,28,5,2
0,0,333,3,3,3,63,96,0,2,33,1,0,20,189,0,8,30,73,10,3
0,0,390,3,6,6,41,63,0,2,18,1,0,27,182,0,8,22,61,10,3
0,0,42,1,3,3,1,2,0,0,8,0,0,8,21,0,0,18,23,3,3
0,6,350,6,4,4,52,78,0,2,22,1,0,28,184,0,8,54,55,12,3
0,0,551,3,8,8,36,136,0,2,607,1,2,57,573,0,10,72,714,24,3
0,0,146,1,3,3,1,6,0,0,35,0,0,6,28,0,0,33,59,4,1
0,0,145,1,3,3,1,21,0,0,50,0,0,6,45,0,0,31,77,4,1
0,0,2608,27,26,50,107,489,40,1,644,16,31,370,343,0,44,343,1327,176,3
0,0,425,3,5,5,19,135,0,1,781,1,1,22,290,0,11,48,873,13,2
0,0,1208,10,9,9,383,478,1,11,66,1,11,282,247,0,9,289,471,25,3
0,0,325,4,4,8,41,148,4,2,47,3,1,40,60,0,0,50,124,11,0
3,467,1215,57,13,16,337,293,5,0,84,20,47,303,141,1,5,351,445,62,4
0,0,216,1,3,3,5,12,0,0,10,0,8,14110,56,0,0,54,37,12,1
0,0,322,6,4,4,27,101,0,1,526,1,8,58,247,0,10,71,591,21,0
0,0,871,3,5,5,19,118,0,1,754,1,1,22,285,0,10,38,837,13,2
1,21,1250,22,10,11,356,420,3,10,197,22,28,361,546,6,15,477,676,63,4
0,0,152,1,3,3,16,27,0,0,16,0,0,10,24,0,0,20,38,4,2
0,0,2959,11,29,48,603,569,10,0,375,17,29,747,296,0,26,781,1175,146,3
2,23,1177,40,18,22,182,239,4,4,70,7,127,487,94,0,5,333,505,158,4
0,0,473,1,4,4,221,239,1,2,16,1,0,60,52,0,0,115,82,4,0
0,0,705,4,7,9,42,185,3,1,124,3,5,71,198,0,8,113,285,37,0
0,0,153,1,3,3,16,27,0,0,16,0,0,10,24,0,0,20,38,4,2
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,664,30,14,23,725,224,66,5,68,17,70,681,114,1,8,684,638,217,1
